ID,Product Title,Price,Rating,Free Shipping Status,Seller Rating,Ship on Time,Product Link,Specifications
150,"Calme Battery ka Pehlwan with 5000mAh Long-Lasting battery - Big Powerful Speaker - 2.4"" Bright Display - Block Unknown Callers - Dual Sim Support - Auto Call recording- 1 Year Brand warranty and Many more",3999,4.7,Free Delivery,87.0,100.0,https://www.daraz.pk/products/5000mah-24-1-i429911992-s2047489943.html?search=1,"['Calme Battery ka Pehlwan with 5000mAh Long-Lasting battery -\nBig Powerful Speaker\n2.4"" Bright Display\nBlock Unknown Callers\nDual Sim Support\nAuto Call recording\nBluetooth\nMemory Card Supported\nAudio & Video Player\n1 Year Brand warranty and Many more', 'Calme Battery ka Pehlwan with 5000mAh Long-Lasting battery -\nBig Powerful Speaker\n2.4"" Bright Display\nBlock Unknown Callers\nDual Sim Support\nAuto Call recording\nBluetooth\nMemory Card Supported\nAudio & Video Player\n1 Year Brand warranty and Many more', '']"
151,Itel A60s || 4GB + 128GB || 6.6 inches IPS Display || Battery Li-Po 5000 mAh,22999,4.9,Free Delivery,94.0,92.0,https://www.daraz.pk/products/a60s-wach-4gb-128gb-wach-66-mah-i431406016-s2057010875.html?search=1,"['BuildOSAndroid 12Dimensions--- x --- x 8.9 mm thickness (Height x Width x Thickness)Weight-SIMDual SIM (Nano-SIM, dual stand-by)ColorsGlacier Green, Sunshine Gold, Moonlit Violet, Shadow BlackLaunchReleasedJune 15, 2023StatusAvailableinNigeria, Ghana, Bangladesh, South Africa, Kenya, Zimbabwe, Pakistan, India, Uganda, Tanzania, Nepal, Thailand, Indonesia, Saudi Arabia, UAE, Sri Lanka & GlobalFrequencyDataGSM / HSPA / LTE2G BandsSIM 1: GSM 850 / 900 / 1800 / 1900\nSIM 2: GSM 850 / 900 / 1800 / 19003G BandsHSDPA 850 / 900 / 1800 / 1900 / 21004G BandsLTEProcessorCPUOcta-core (4x1.6 GHz Cortex-A55 & 4x1.2 GHz Cortex-A55)ChipsetUniSoC Spreadtrum SC9863A1GPUMali-G52DisplayTechnologyIPS LCDSize6.6 inches\nSee more devices with similar Screen Size >Resolution720 x 1612 pixels, 20:9 ratio (~267 ppi density)MemoryRam4GB RAM\nSee more devices with similar RAM >Storage64/128GB Built-inCard SlotmicroSD, up to 1TBCameraMainDual 8 MP + QVGA\nSee more devices with similar Rear Camera >FeaturesLED flash, Video 1080p@30fpsFront5 MP, f/2.2\nSee more devices with the same Selfie Camera >CommsWLAN (WIFI)Wi-Fi 802.11 b/g/n, hotspotBluetooth5.2, A2DP, LEGPSYes, with A-GPSUSBmicroUSB 2.0, USB On-The-GoNFCNoFeaturesSensorsFingerprint (rear-mounted), accelerometer, gyro, proximity, compassSoundLoudspeaker Yes, 3.5mm jack YesFlashlightYesBatteryCapacityNon-removable Li-Po 5000 mAh\nSee more devices with a similar battery capacity >ChargingFast charging 10W', 'Build OS Android 12\nDimensions --- x --- x 8.9 mm thickness (Height x Width x Thickness)\nWeight -\nSIM Dual SIM (Nano-SIM, dual stand-by)\nColors Glacier Green, Sunshine Gold, Moonlit Violet, Shadow Black\nLaunch Released June 15, 2023\nStatus Available\nin Nigeria, Ghana, Bangladesh, South Africa, Kenya, Zimbabwe, Pakistan, India, Uganda, Tanzania, Nepal, Thailand, Indonesia, Saudi Arabia, UAE, Sri Lanka & Global\nFrequency Data GSM / HSPA / LTE\n2G Bands SIM 1: GSM 850 / 900 / 1800 / 1900\nSIM 2: GSM 850 / 900 / 1800 / 1900\n3G Bands HSDPA 850 / 900 / 1800 / 1900 / 2100\n4G Bands LTE\nProcessor CPU Octa-core (4x1.6 GHz Cortex-A55 & 4x1.2 GHz Cortex-A55)\nChipset UniSoC Spreadtrum SC9863A1\nGPU Mali-G52\nDisplay Technology IPS LCD\nSize 6.6 inches', '']"
152,Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,31000,4.8,Standard Delivery,95.0,100.0,https://www.daraz.pk/products/s23-8-128-5000mah-i433716549-s2081356367.html?search=1,"['BODY\nDimensions\n164 x 76 x 8 mm (6.46 x 2.99 x 0.31 in)Weight\n195 g (6.88 oz)SIM\nDual SIM (Nano-SIM, dual stand-by)DISPLAY\nType\nIPS LCD, 90HzSize\n6.6 inches, 104.6 cm2 (~84.0% screen-to-body ratio)Resolution\n720 x 1612 pixels, 20:9 ratio (~267 ppi density)MAIN CAMERA\nDual\n50 MP, f/1.6, (wide), AF\n0.08 MPFeatures\nLED flashVideo\n1080p@30fps\nBATTERY\nType\nLi-Po 5000 mAh, non-removableCharging\n10W wired', '', '']"
153,Like New Phones - Used Apple iPhone 8 - Gold 64 GB - PTA Approved,58999,0.0,Fastest Delivery,92.0,100.0,https://www.daraz.pk/products/like-new-phones-used-apple-iphone-8-gold-64-gb-pta-approved-i434309009-s2082868610.html?search=1,"[""Brand: Apple\nModel: iPhone 8\nBattery Health - 80+\nPTA Approved\nScreen: 4.7-in. Retina HD\nCamera: 12MP Zoom 5x\nVideo camera: 4K Zoom 3x\nProcessor: A11 Bionic chip\nMemory: 2GB\nBattery: Lithium-ion 1821 mAh\nGenuine OEM components\nCertified 6 Months Daraz Warranty.\nDaraz Warranty Center Location: Karachi & Lahore.\nWarranty will be claimed on order number/invoice.\nThe phone will be dispatched in Daraz's Like New packaging.\nPhone will be slightly used, ensuring its authenticity with a genuine A-grade kit.\nThe original box, charging cable and charging dock will not be included.\nAll Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition.\n60+ Quality Check Points – International Standard Grading software, quality check report will also be sent.\nFully functional Factory Unlocked\nThere could be a few minimal scratches on the phone's body or screen."", ""Brand: Apple Model: iPhone 8 Battery Health - 80+ PTA Approved Storage: 64 GB Screen: 4.7-in. Retina HD Camera: 12MP Zoom 5x Video camera: 4K Zoom 3x Processor: A11 Bionic chip Memory: 2GB Battery: Lithium-ion 1821 mAh Genuine OEM components Certified 6 Months Daraz Warranty. Daraz Warranty Center Location: Karachi & Lahore. Warranty will be claimed on order number/invoice. The phone will be dispatched in Daraz's Like New packaging. Phone will be slightly used, ensuring its authenticity with a genuine A-grade kit. The original box, charging cable and charging dock will not be included. All Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition. 60+ Quality Check Points – International Standard Grading software, quality check report will also be sent. Fully functional Factory Unlocked"", 'Specifications of Like New Phones - Used Apple iPhone 8 - Gold 64 GB - PTA Approved\nBrand Apple SKU 434309009_PK-2082868610 Storage capacity 64GB\nWhat’s in the box 1x Used Apple iPhone 8 - Gold 64 GB - PTA Approved']"
154,"Xiaomi Note 12 , 8GB RAM 128GB ROM , 50MP Main Camera , Finger Sensor , 5000mAh Fast Chargiing",49999,5.0,Free Delivery,87.0,0.0,https://www.daraz.pk/products/12-8gb-128gb-50mp-5000mah-i429660348-s2045859828.html?search=1,"['ProcessorCPUOcta-core (4 x 2.8 GHz Cortex-A73 + 4 x 1.9 GHz Cortex-A53) ChipsetQualcomm SM6225 Snapdragon 685 (6 nm) GPUAdreno 610 DisplayTechnologyAMOLED Capacitive Touchscreen, 16M Colors, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) ProtectionCorning Gorilla Glass 3 Extra Features120Hz, 450 nits (typ), 700 nits (HBM), 1200 nits (peak) MemoryBuilt-in128GB Built-in, 8GB RAM, UFS 2.2 CardNo CameraMainTriple Camera: 50 MP, f/1.8, (wide), 1/2.76"", PDAF + 8 MP, f/2.2, (ultrawide), 1/4"" + 2 MP, f/2.4, (macro), LED Flash FeaturesGeo-tagging, Phase detection, touch focus, HDR, Panorama, Video (1080p@30fps) Front13 MP, f/2.5, (wide), 1/3.0"", HDR, Video (1080p@30fps)', 'Build OS Android 13 OS  \nUI MIUI 14  \nDimensions 165.7 x 76 x 7.9 mm  \nWeight 183 g  \nSIM Dual Sim, Dual Standby (Nano-SIM)  \nColors Onyx Gray, Mint Green, Ice Blue  \nFrequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900  \n3G Band HSDPA 850 / 900 / 1900 / 2100  \n4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500)  \nProcessor CPU Octa-core (4 x 2.8 GHz Cortex-A73 + 4 x 1.9 GHz Cortex-A53)  \nChipset Qualcomm SM6225 Snapdragon 685 (6 nm)  \nGPU Adreno 610  \nDisplay Technology AMOLED Capacitive Touchscreen, 16M Colors, Multitouch  \nSize 6.67 Inches  \nResolution 1080 x 2400 Pixels (~395 PPI)  \nProtection Corning Gorilla Glass 3  \nExtra Features 120Hz, 450 nits (typ), 700 nits (HBM), 1200 nits (peak)  \nMemory Built-in 128GB Built-in, 8GB RAM, UFS 2.2  \nCard No  \nCamera Main Triple Camera: 50 MP, f/1.8, (wide), 1/2.76"", PDAF + 8 MP, f/2.2, (ultrawide), 1/4"" + 2 MP, f/2.4, (macro), LED Flash  \nFeatures Geo-tagging, Phase detection, touch focus, HDR, Panorama, Video (1080p@30fps)  \nFront 13 MP, f/2.5, (wide), 1/3.0"", HDR, Video (1080p@30fps)  \nConnectivity WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band  \nBluetooth v5.0 with A2DP, LE  \nGPS Yes + GPS, GLONASS  \nRadio FM Radio (Unspecified)  \nUSB USB Type-C 2.0, OTG  \nNFC No  ', '']"
155,Redmi 12 || 8GB Ram 128GB Rom || 5000mAh Battery,42999,4.7,Free Delivery,91.0,74.0,https://www.daraz.pk/products/12-air-8gb-128gb-wach-5000mah-i432544717-s2064878271.html?search=1,"['6.79"" FHD+ DotDisplay2460x1080, 396 ppiContrast ratio: 1500:1Color gamut: 70% NTSCBrightness: up to 550 nits (HBM)AdaptiveSync display: 36Hz/48Hz/60Hz/90HzSupports readming mode 3.0SGS Low Blue Light Certification\n50MP+8MP+2MP triple camera50MP main cameraf/1.88MP ultra-wide camera120° FOVf/2.22MP macro cameraf/2.4Rear camera video recording1080P 1920x1080 30fps720P 1280x720 30fps\nFront Camera8MP cameraf/2.1Front camera video recording1080P 1920x1080 30fps720P 1280x720 30fps\nBattery & Charging5000mAh battery (typ)Supports 18W fast charging*Power adapter is sold separately in certain regions. For optimal charging efficiency, we recommend using power adapters that support 18W PD charging, or Xiaomi official power adapters of 18W or above if available.USB-C\nSecuritySide fingerprint sensorAI face unlockNFCYes**NFC function may vary between markets.Network & ConnectivitySIM1 + Hybrid* (SIM or MicroSD)*Hybrid slot can be used either for a second SIM or a MicroSD card(1TB expandable)Network bandsGSM:2/3/5/8WCDMA:1/5/8LTE FDD: 1/3/5/7/8/20/28LTE TDD: 38/40/41Wireless NetworksWiFi: 2.4GHz | 5GHzBluetooth 5.3FM radio(with headphone jack)Navigation & PositioningGPS | Glonass | Galileo | BeidouAudio3.5mm headphone jackSplash,Water and Dust ResistantIP53*The device with IP53 has been tested to be resistant to splash and dust in the presence of specific laboratory conditions with the classification IP53 ingress protection based on IEC 60529:1989+A1:1999+A2:2013.SensorsAccelerometer | E-compassOperating SystemMIUI 14 based on Android 13', '6.79"" FHD+ DotDisplay2460x1080, 396 ppiContrast ratio: 1500:1Color gamut: 70% NTSCBrightness: up to 550 nits (HBM)AdaptiveSync display: 36Hz/48Hz/60Hz/90HzSupports readming mode 3.0SGS Low Blue Light Certification\n\n50MP+8MP+2MP triple camera50MP main cameraf/1.88MP ultra-wide camera120° FOVf/2.22MP macro cameraf/2.4Rear camera video recording1080P 1920x1080 30fps720P 1280x720 30fps\n\nFront Camera\n8MP cameraf/2.1Front camera video recording1080P 1920x1080 30fps720P 1280x720 30fps\n\nBattery & Charging\n5000mAh battery (typ)Supports 18W fast charging*Power adapter is sold separately in certain regions. For optimal charging efficiency, we recommend using power adapters that support 18W PD charging, or Xiaomi official power adapters of 18W or above if available.USB-C\n\n\nSecurity\nSide fingerprint sensorAI face unlock\nNFC\nYes**NFC function may vary between markets.', '']"
156,Itel Super Guru 600 - Ultra Slim Design - Dual Sim - 2.8 inch display - PTA APPROVED - 1900mAH Battery - King Voice - 2000 Contacts - Wireless FM radio - Smart & Stylish Camera - Bluetooth - Memory card supported upto 32GB - 1 YEAR BRAND WARRANTY,4599,0.0,Free Delivery,87.0,100.0,https://www.daraz.pk/products/600-28-pta-1900mah-2000-fm-32gb-1-i438549217-s2122730742.html?search=1,"['pre { white-space: pre-wrap; }• Ultra slim design, perfect for on-the-go use.• Dual sim capability for added convenience.• 2.8 inch display for clear viewing.• PTA approved for reliable use in Pakistan.• 1900mAH battery for long-lasting power.• King Voice feature for easy accessibility.• Wireless FM radio for entertainment on-the-go.• Smart and stylish camera for capturing memories.• Bluetooth connectivity for easy file sharing.• Memory card support up to 32GB for extra storage.• 1 year brand warranty for peace of mind.', ""Introducing the Itel Super Guru 600, a feature-packed mobile phone that is perfect for those who want a reliable and stylish device. With its ultra-slim design, this phone is easy to carry around and fits comfortably in your pocket. The dual sim feature allows you to use two different sim cards at the same time, making it ideal for those who travel frequently or need to separate work and personal contacts. The 2.8 inch display provides clear and vibrant visuals, while the 1900mAH battery ensures long-lasting performance. The King Voice feature allows you to control your phone with your voice, making it even more convenient to use. With a smart and stylish camera, you can capture all your favorite moments and store them on the phone's memory card, which is supported up to 32GB. The wireless FM radio lets you listen to your favorite stations on the go, while Bluetooth connectivity allows you to connect to other devices seamlessly. With a 1-year brand warranty, you can trust that this phone is built to last. Get your hands on the Itel Super Guru 600 today and experience the ultimate in mobile phone technology."", '']"
157,Vgotel New 12 - 2GB RAM 64GB ROM - 6.52 Inches Display - 5000mAh Battery,16999,5.0,Free Delivery,88.0,100.0,https://www.daraz.pk/products/12-2gb-64gb-652-5000mah-i425521808-s2015916868.html?search=1,"['PTA Approved\n6.52 Inches Display\n2GB RAM\n64GB ROM\n5MP Front Camera\n13MP Dual Rear Camera\n5000mAh Battery', 'Specifications\n6.52 inchesDisplay\n2 GB RAM + 1 GB EXTENDEDRAM\n5000 mAhBattery', '']"
158,"Sparx S7 2GB Ram 32GB Rom Tripple Camera 4000mAh Battery 5.45"" Display with One year brand warranty and PTA Approved",14999,3.6,Free Delivery,92.0,96.0,https://www.daraz.pk/products/sparx-s7-2gb-ram-32gb-rom-tripple-camera-4000mah-battery-545-display-with-one-year-brand-warranty-and-pta-approved-i434688222-s2089434696.html?search=1,"['• The Sparx S7 boasts 2GB RAM and 32GB ROM for efficient performance.\n• Capture stunning photos with the triple camera setup.\n• Enjoy long-lasting use with the 4000mAh battery.\n• Immerse yourself in an exceptional viewing experience with the 5.45"" display.\n• Rest easy with the one year brand warranty.\n• PTA has approved this device for use in Pakistan.\n• Find this product in the Mobiles & Tablets>Mobiles category.', 'The Sparx S7 mobile phone is an excellent choice for those who want a reliable and stylish device that can keep up with their busy lifestyle. With a 5.45\\\\\\"" display, 2GB RAM, and 32GB ROM, this phone provides ample space for all your apps and files. Its triple camera setup allows you to capture stunning photos and videos, while its powerful 4000mAh battery ensures that you can use your phone all day without worrying about running out of power. Moreover, this phone comes with a one-year brand warranty and is PTA approved, giving you peace of mind. If you\'re looking for a mobile phone that offers impressive features and a sleek design, the Sparx S7 is the perfect choice for you.', 'Specifications of Sparx S7 2GB Ram 32GB Rom Tripple Camera 4000mAh Battery 5.45"" Display with One year brand warranty and PTA Approved\nBrand No Brand SKU 434688222_PK-2089434696 Protection Not Specified Number Of Cameras Not Specified Year Not Specified\nWhat’s in the box Mobile x Usb Cable x Screen Protector x Pouch']"
159,"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",46999,4.8,Free Delivery,95.0,100.0,https://www.daraz.pk/products/30-8-gb-256-gb-16-mp-64-mp-2-mp-ai-5000-mah-i428559876-s2046485138.html?search=1,"['BuildOSAndroid 13 OS UIXOS Dimensions168.6 x 76.6 x 8.6 mm Weight219 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsObsidian Black, Interstellar Blue, Sunset Gold Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55) ChipsetMediatek MT8781 Helio G99 (6nm) GPUMali-G57 MC2 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.78 Inches Resolution1080 x 2460 Pixels (~396 PPI) Extra Features120Hz, 580 nits (peak) MemoryBuilt-in128/256GB Built-in, 8GB RAM, UFS CardmicroSDXC (dedicated slot) CameraMainTriple Camera: 64 MP, f/1.7, (wide), 1/2"", PDAF + 2 MP, f/2.4, (depth) + QVGA, Quad LED Flash FeaturesPhase detection, Geo-tagging, Panorama, HDR, Video (1440p@30fps, 1080p@30/60fps) Front16 MP, f/2.0, (wide), LED flash, HDR, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetoothv5.1 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBUSB Type-C 2.0, OTG NFCYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps, 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Compass, Fingerprint (side mounted), Gyro, Proximity Audio3.5mm Audio Jack, Dual Speaker, Tuned by JBL BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraNFC, (market/region dependent) Glass front, plastic frame, glass or leather back, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 45W wired', 'Build OS Android 13 OS  \nUI XOS  \nDimensions 168.6 x 76.6 x 8.6 mm  \nWeight 219 g  \nSIM Dual Sim, Dual Standby (Nano-SIM)  \nColors Obsidian Black, Interstellar Blue, Sunset Gold  \nFrequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900  \n3G Band HSDPA 850 / 900 / 2100  \n4G Band LTE band 1(2100), 3(1800), 5(850), 8(900), 40(2300), 41(2500)  \nProcessor CPU Octa-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55)  \nChipset Mediatek MT8781 Helio G99 (6nm)  ', '']"
160,"Redmi 12C, 4GB RAM 128GB ROM , 50 MP Al Dual Camera , Finger Sensor , 5000 mAh Battery , Fast Charging",28999,4.5,Free Delivery,87.0,0.0,https://www.daraz.pk/products/12c-4gb-128-50-mp-al-5000-mah-i425099135-s2013184806.html?search=1,"['ProcessorCPUOcta-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) ChipsetMediatek MT6769Z Helio G85 (12nm) GPUMali-G52 MC2 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.71 Inches Resolution720 x 1650 Pixels (~268 PPI) ProtectionCorning Gorilla Glass Extra Features500 nits (typ) MemoryBuilt-in128GB Built-in, 4GB RAM CardmicroSDXC (dedicated slot) CameraMainDual camera: 50 MP, (wide), PDAF + 0.08 MP (depth), LED Flash FeaturesPhase detection, geo-tagging, touch focus, face detection, HDR, panorama, Video (1080p@30fps) Front5 MP, Video (1080p@30fps)', 'Display: 6.71"" Dot Drop display\nResolution: 1650 × 720 HD+\nProcessor: MediaTek Helio G85 12nm chipset, octa-core CPU: up to 2.0GHz\nRear Camera: 50MP main camera, f/1.8\nFront Camera: 5MP front camera, f/2.2\nSecurity & Authentication: Rear fingerprint sensor + AI Face unlock\nNetwork & Connectivity: Dual SIM + MicroSD\nNavigation & Positioning: GPS | Glonass | Galileo | Beidou\nAudio: 3.5mm headphone jack\nSensor: Virtual Proximity | Accelerometer\nOperating System: MIUI 13 based on Android 12', '']"
